run_id,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_emily_brooks_james_carter,similarity_emily_brooks_sarah_mitchell,similarity_james_carter_sarah_mitchell
moderate_treatment_20260604_140134_057,moderate,treatment,moderate_treatment_20260604_140134_057,completed,20260605_092651,2026-06-05T09:32:49+0200,2,6,3,6,18,12,99584,68856,168440,341558.87,357.5792,Candidate C,consensus,Candidate C,1,0.945889,0.932233,0.962152,0.945889,0.722222,0.683142,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_057/metadata.json,0,0,3,0,0.932233,0.943283,0.962152
moderate_treatment_20260604_140134_058,moderate,treatment,moderate_treatment_20260604_140134_058,completed,20260605_093252,2026-06-05T09:44:29+0200,4,12,4,8,36,20,270570,126919,397489,341558.87,697.3148,Candidate C,consensus,Candidate C,1,0.952062,0.945586,0.962969,0.952062,0.833333,0.793385,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_058/metadata.json,0,0,3,0,0.945586,0.947631,0.962969
moderate_treatment_20260604_140134_059,moderate,treatment,moderate_treatment_20260604_140134_059,completed,20260605_094433,2026-06-05T10:00:43+0200,2,6,4,8,18,14,109974,74133,184107,341558.87,970.5866,Candidate C,consensus,Candidate C,1,0.939693,0.925776,0.953378,0.939693,0.666667,0.626462,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_059/metadata.json,0,0,3,0,0.925776,0.953378,0.939925
moderate_treatment_20260604_140134_060,moderate,treatment,moderate_treatment_20260604_140134_060,completed,20260605_100046,2026-06-05T10:12:09+0200,4,12,5,10,35,22,267711,128747,396458,341558.87,682.503,Candidate B,consensus,Candidate C,0,0.941347,0.936337,0.947927,0.941347,0.777778,0.732159,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_060/metadata.json,0,3,0,0,0.936337,0.947927,0.939776
moderate_treatment_20260604_140134_061,moderate,treatment,moderate_treatment_20260604_140134_061,completed,20260605_101211,2026-06-05T10:17:10+0200,2,6,4,8,18,14,108642,56137,164779,341558.87,298.9713,Candidate B,consensus,Candidate C,0,0.941708,0.930534,0.947504,0.941708,0.555556,0.523172,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_061/metadata.json,0,3,0,0,0.930534,0.947086,0.947504
moderate_treatment_20260604_140134_062,moderate,treatment,moderate_treatment_20260604_140134_062,completed,20260605_101713,2026-06-05T10:23:36+0200,2,6,5,10,18,16,126051,72147,198198,341558.87,382.1857,Candidate C,consensus,Candidate C,1,0.948622,0.940632,0.954055,0.948622,0.888889,0.84322,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_062/metadata.json,0,0,3,0,0.951179,0.954055,0.940632
moderate_treatment_20260604_140134_063,moderate,treatment,moderate_treatment_20260604_140134_063,completed,20260605_102338,2026-06-05T10:31:59+0200,3,9,8,16,25,25,191371,93722,285093,341558.87,500.6421,Candidate C,consensus,Candidate C,1,0.943028,0.93602,0.948011,0.943028,0.5,0.471514,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_063/metadata.json,0,0,3,0,0.945054,0.948011,0.93602
moderate_treatment_20260604_140134_064,moderate,treatment,moderate_treatment_20260604_140134_064,completed,20260605_103202,2026-06-05T10:37:15+0200,2,6,3,6,17,12,102728,60106,162834,341558.87,312.4123,Candidate B,consensus,Candidate C,0,0.940969,0.939569,0.943719,0.940969,0.666667,0.627313,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_064/metadata.json,0,3,0,0,0.939569,0.943719,0.939619
moderate_treatment_20260604_140134_065,moderate,treatment,moderate_treatment_20260604_140134_065,completed,20260605_103717,2026-06-05T10:43:21+0200,2,6,4,8,18,14,108689,70186,178875,341558.87,363.1896,Candidate C,consensus,Candidate C,1,0.946418,0.940987,0.952023,0.946418,0.666667,0.630946,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_065/metadata.json,0,0,3,0,0.940987,0.946243,0.952023
moderate_treatment_20260604_140134_066,moderate,treatment,moderate_treatment_20260604_140134_066,completed,20260605_104324,2026-06-05T10:49:29+0200,2,6,5,10,18,16,114098,70494,184592,341558.87,364.963,Candidate C,consensus,Candidate C,1,0.942493,0.934284,0.949874,0.942493,0.888889,0.837772,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_066/metadata.json,0,0,3,0,0.934284,0.94332,0.949874
moderate_treatment_20260604_140134_067,moderate,treatment,moderate_treatment_20260604_140134_067,completed,20260605_104932,2026-06-05T11:01:08+0200,4,12,5,10,35,22,245640,131646,377286,341558.87,696.3439,Candidate C,consensus,Candidate C,1,0.952537,0.943097,0.961697,0.952537,0.777778,0.740862,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_067/metadata.json,0,0,3,0,0.943097,0.952817,0.961697
moderate_treatment_20260604_140134_068,moderate,treatment,moderate_treatment_20260604_140134_068,completed,20260605_110111,2026-06-05T11:13:22+0200,4,12,8,16,35,28,301102,134925,436027,341558.87,730.5253,Candidate B,consensus,Candidate C,0,0.929051,0.918132,0.940893,0.929051,0.555556,0.51614,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_068/metadata.json,0,3,0,0,0.918132,0.940893,0.928128
moderate_treatment_20260604_140134_069,moderate,treatment,moderate_treatment_20260604_140134_069,completed,20260605_111325,2026-06-05T11:39:25+0200,5,15,11,22,43,37,423277,179930,603207,341558.87,1560.8941,Candidate C,consensus,Candidate C,1,0.906617,0.874118,0.944607,0.906617,0.777778,0.705147,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_069/metadata.json,0,0,3,0,0.874118,0.901127,0.944607
moderate_treatment_20260604_140134_070,moderate,treatment,moderate_treatment_20260604_140134_070,completed,20260605_113928,2026-06-05T11:45:18+0200,2,6,5,10,17,16,116840,67315,184155,341558.87,350.1278,Candidate C,consensus,Candidate C,1,0.954025,0.947785,0.965484,0.954025,0.722222,0.689018,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_070/metadata.json,0,0,3,0,0.947785,0.948805,0.965484
moderate_treatment_20260604_140134_071,moderate,treatment,moderate_treatment_20260604_140134_071,completed,20260605_114521,2026-06-05T11:54:57+0200,3,9,4,8,26,17,172621,109052,281673,341558.87,575.9729,Candidate B,consensus,Candidate C,0,0.946293,0.933353,0.954887,0.946293,0.555556,0.525719,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_071/metadata.json,0,3,0,0,0.933353,0.950639,0.954887
moderate_treatment_20260604_140134_072,moderate,treatment,moderate_treatment_20260604_140134_072,completed,20260605_115500,2026-06-05T11:59:50+0200,2,6,2,4,18,10,92102,56639,148741,341558.87,289.7411,Candidate B,consensus,Candidate C,0,0.947957,0.937851,0.954807,0.947957,0.666667,0.631972,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_072/metadata.json,0,3,0,0,0.937851,0.954807,0.951214
moderate_treatment_20260604_140134_073,moderate,treatment,moderate_treatment_20260604_140134_073,completed,20260605_115954,2026-06-05T12:08:53+0200,3,9,7,14,24,23,194319,101973,296292,341558.87,539.2466,Candidate C,consensus,Candidate C,1,0.955526,0.949754,0.964554,0.955526,0.777778,0.743187,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_073/metadata.json,0,0,3,0,0.95227,0.964554,0.949754
moderate_treatment_20260604_140134_074,moderate,treatment,moderate_treatment_20260604_140134_074,completed,20260605_120856,2026-06-05T12:15:50+0200,2,6,7,14,16,20,149032,75891,224923,341558.87,414.1492,Candidate C,consensus,Candidate C,1,0.944425,0.932636,0.953466,0.944425,0.833333,0.787021,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_074/metadata.json,0,0,3,0,0.932636,0.953466,0.947174
moderate_treatment_20260604_140134_075,moderate,treatment,moderate_treatment_20260604_140134_075,completed,20260605_121553,2026-06-05T12:20:58+0200,2,6,3,6,17,12,102602,60470,163072,341558.87,304.8008,Candidate C,consensus,Candidate C,1,0.955112,0.94791,0.965058,0.955112,0.5,0.477556,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_075/metadata.json,0,0,3,0,0.94791,0.952367,0.965058
moderate_treatment_20260604_140134_076,moderate,treatment,moderate_treatment_20260604_140134_076,completed,20260605_122101,2026-06-05T12:29:43+0200,3,9,4,8,27,17,174325,100993,275318,341558.87,522.6163,Candidate C,consensus,Candidate C,1,0.956633,0.953288,0.961773,0.956633,0.833333,0.797194,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_076/metadata.json,0,0,3,0,0.953288,0.954839,0.961773
moderate_treatment_20260604_140134_077,moderate,treatment,moderate_treatment_20260604_140134_077,completed,20260605_122947,2026-06-05T12:35:22+0200,2,6,3,6,18,12,101888,64164,166052,341558.87,335.1477,Candidate C,consensus,Candidate C,1,0.929161,0.922344,0.934701,0.929161,0.666667,0.619441,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_077/metadata.json,0,0,3,0,0.930439,0.934701,0.922344
moderate_treatment_20260604_140134_078,moderate,treatment,moderate_treatment_20260604_140134_078,completed,20260605_123525,2026-06-05T12:39:45+0200,2,6,6,12,18,18,120424,49617,170041,341558.87,260.2514,Candidate B,consensus,Candidate C,0,0.939264,0.931318,0.952085,0.939264,0.555556,0.521814,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_078/metadata.json,0,3,0,0,0.931318,0.952085,0.934388
moderate_treatment_20260604_140134_079,moderate,treatment,moderate_treatment_20260604_140134_079,completed,20260605_123949,2026-06-05T12:54:17+0200,3,9,4,8,27,17,197234,134172,331406,341558.87,868.6417,Candidate C,consensus,Candidate C,1,0.951707,0.941275,0.959214,0.951707,0.611111,0.581599,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_079/metadata.json,0,0,3,0,0.941275,0.959214,0.954633
moderate_treatment_20260604_140134_080,moderate,treatment,moderate_treatment_20260604_140134_080,completed,20260605_125421,2026-06-05T13:00:03+0200,2,6,5,10,17,16,113170,65577,178747,341558.87,341.8982,Candidate B,consensus,Candidate C,0,0.942058,0.931618,0.955907,0.942058,0.555556,0.523366,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_080/metadata.json,0,3,0,0,0.931618,0.955907,0.938648
moderate_treatment_20260604_140134_081,moderate,treatment,moderate_treatment_20260604_140134_081,completed,20260605_130006,2026-06-05T13:05:20+0200,2,6,5,10,17,16,116431,60407,176838,341558.87,314.6253,Candidate A,consensus,Candidate C,0,0.945013,0.93399,0.95849,0.945013,0.555556,0.525008,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_081/metadata.json,3,0,0,0,0.93399,0.942558,0.95849
moderate_treatment_20260604_140134_082,moderate,treatment,moderate_treatment_20260604_140134_082,completed,20260605_130523,2026-06-05T13:13:42+0200,3,9,7,14,27,23,177765,94104,271869,341558.87,498.2875,Candidate C,consensus,Candidate C,1,0.951335,0.948292,0.953605,0.951335,0.611111,0.581371,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_082/metadata.json,0,0,3,0,0.952109,0.948292,0.953605
moderate_treatment_20260604_140134_083,moderate,treatment,moderate_treatment_20260604_140134_083,completed,20260605_131345,2026-06-05T13:18:31+0200,2,6,3,6,18,12,97283,56370,153653,341558.87,286.5622,Candidate A,consensus,Candidate C,0,0.9431,0.936201,0.947238,0.9431,0.5,0.47155,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_083/metadata.json,3,0,0,0,0.947238,0.936201,0.94586
moderate_treatment_20260604_140134_084,moderate,treatment,moderate_treatment_20260604_140134_084,completed,20260605_131834,2026-06-05T13:24:24+0200,2,6,4,8,17,14,112437,68324,180761,341558.87,350.1909,Candidate C,consensus,Candidate C,1,0.952026,0.943253,0.962312,0.952026,0.611111,0.581794,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_084/metadata.json,0,0,3,0,0.962312,0.950513,0.943253
moderate_treatment_20260604_140134_085,moderate,treatment,moderate_treatment_20260604_140134_085,completed,20260605_132427,2026-06-05T13:30:06+0200,2,6,4,8,17,14,109441,66664,176105,341558.87,339.0745,Candidate C,consensus,Candidate C,1,0.953786,0.946944,0.959442,0.953786,0.555556,0.529882,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_085/metadata.json,0,0,3,0,0.946944,0.959442,0.954972
moderate_treatment_20260604_140134_086,moderate,treatment,moderate_treatment_20260604_140134_086,completed,20260605_133009,2026-06-05T13:35:46+0200,2,6,5,10,18,16,118081,63410,181491,341558.87,337.0098,Candidate C,consensus,Candidate C,1,0.943395,0.936798,0.952717,0.943395,0.777778,0.733752,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_086/metadata.json,0,0,3,0,0.936798,0.940671,0.952717
moderate_treatment_20260604_140134_087,moderate,treatment,moderate_treatment_20260604_140134_087,completed,20260605_133549,2026-06-05T13:42:08+0200,2,6,5,10,17,16,117187,71652,188839,341558.87,379.0222,Candidate A,consensus,Candidate C,0,0.938676,0.930182,0.953792,0.938676,0.611111,0.573635,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_087/metadata.json,3,0,0,0,0.932054,0.953792,0.930182
moderate_treatment_20260604_140134_088,moderate,treatment,moderate_treatment_20260604_140134_088,completed,20260605_134211,2026-06-05T13:48:23+0200,2,6,5,10,15,16,117597,71148,188745,341558.87,371.2951,Candidate C,consensus,Candidate C,1,0.914754,0.885925,0.937806,0.914754,0.833333,0.762295,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_088/metadata.json,0,0,3,0,0.885925,0.920532,0.937806
moderate_treatment_20260604_140134_089,moderate,treatment,moderate_treatment_20260604_140134_089,completed,20260605_134825,2026-06-05T13:57:32+0200,3,9,4,8,26,17,169909,105024,274933,341558.87,546.182,Candidate C,consensus,Candidate C,1,0.942552,0.935017,0.948513,0.942552,0.833333,0.78546,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_089/metadata.json,0,0,3,0,0.944126,0.935017,0.948513
moderate_treatment_20260604_140134_090,moderate,treatment,moderate_treatment_20260604_140134_090,completed,20260605_135734,2026-06-05T14:03:38+0200,2,6,4,8,17,14,117233,71773,189006,341558.87,363.4496,Candidate C,consensus,Candidate C,1,0.927084,0.919537,0.931936,0.927084,0.777778,0.721066,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_090/metadata.json,0,0,3,0,0.919537,0.929779,0.931936
moderate_treatment_20260604_140134_091,moderate,treatment,moderate_treatment_20260604_140134_091,completed,20260605_140341,2026-06-05T14:15:05+0200,4,12,7,14,36,26,279170,129881,409051,341558.87,684.1844,Candidate C,consensus,Candidate C,1,0.935005,0.923576,0.941037,0.935005,0.944444,0.88306,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_091/metadata.json,0,0,3,0,0.941037,0.940403,0.923576
moderate_treatment_20260604_140134_092,moderate,treatment,moderate_treatment_20260604_140134_092,completed,20260605_141508,2026-06-05T14:29:57+0200,2,6,5,10,18,16,109163,59644,168807,341558.87,889.065,Candidate C,consensus,Candidate C,1,0.944063,0.931002,0.951747,0.944063,0.666667,0.629376,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_092/metadata.json,0,0,3,0,0.949441,0.951747,0.931002
moderate_treatment_20260604_140134_093,moderate,treatment,moderate_treatment_20260604_140134_093,completed,20260605_143000,2026-06-05T14:35:22+0200,2,6,6,12,18,18,129716,61094,190810,341558.87,321.6613,Candidate C,consensus,Candidate C,1,0.933323,0.91848,0.9571,0.933323,0.722222,0.674066,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_093/metadata.json,0,0,3,0,0.92439,0.9571,0.91848
moderate_treatment_20260604_140134_094,moderate,treatment,moderate_treatment_20260604_140134_094,completed,20260605_143525,2026-06-05T14:40:31+0200,2,6,6,12,18,18,125674,56396,182070,341558.87,305.6597,Candidate D,consensus,Candidate C,0,0.934259,0.920234,0.944133,0.934259,0.5,0.467129,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_094/metadata.json,0,0,0,3,0.938409,0.920234,0.944133
moderate_treatment_20260604_140134_095,moderate,treatment,moderate_treatment_20260604_140134_095,completed,20260605_144034,2026-06-05T14:55:14+0200,5,15,8,16,42,31,353184,164194,517378,341558.87,880.5882,Candidate C,max_round_majority_vote,Candidate C,1,0.944961,0.937989,0.956336,0.944961,0.777778,0.73497,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_095/metadata.json,0,1,2,0,0.940557,0.956336,0.937989
moderate_treatment_20260604_140134_096,moderate,treatment,moderate_treatment_20260604_140134_096,completed,20260605_145517,2026-06-05T15:06:32+0200,4,12,6,12,36,24,261112,126345,387457,341558.87,674.2668,Candidate B,consensus,Candidate C,0,0.932285,0.917243,0.948919,0.932285,0.888889,0.828698,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_096/metadata.json,0,3,0,0,0.930693,0.917243,0.948919
moderate_treatment_20260604_140134_097,moderate,treatment,moderate_treatment_20260604_140134_097,completed,20260605_150634,2026-06-05T15:12:20+0200,2,6,5,10,18,16,117477,67148,184625,341558.87,345.5437,Candidate C,consensus,Candidate C,1,0.950656,0.943711,0.958734,0.950656,0.777778,0.739399,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_097/metadata.json,0,0,3,0,0.958734,0.949523,0.943711
moderate_treatment_20260604_140134_098,moderate,treatment,moderate_treatment_20260604_140134_098,completed,20260605_151223,2026-06-05T15:18:29+0200,2,6,6,12,18,18,123803,71036,194839,341558.87,366.0036,Candidate C,consensus,Candidate C,1,0.951808,0.950243,0.954717,0.951808,0.833333,0.793173,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_098/metadata.json,0,0,3,0,0.950243,0.954717,0.950465
moderate_treatment_20260604_140134_099,moderate,treatment,moderate_treatment_20260604_140134_099,completed,20260605_151832,2026-06-05T15:24:10+0200,2,6,4,8,16,14,106199,65192,171391,341558.87,337.7405,Candidate A,consensus,Candidate C,0,0.937586,0.928634,0.950931,0.937586,0.666667,0.625058,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_099/metadata.json,3,0,0,0,0.933194,0.950931,0.928634
moderate_treatment_20260604_140134_100,moderate,treatment,moderate_treatment_20260604_140134_100,completed,20260605_152413,2026-06-05T15:29:26+0200,2,6,4,8,18,14,109097,61307,170404,341558.87,313.5148,Candidate B,consensus,Candidate C,0,0.947393,0.944892,0.949761,0.947393,0.777778,0.736861,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260604_140134_100/metadata.json,0,3,0,0,0.944892,0.947525,0.949761
high_treatment_20260604_140134_001,high,treatment,high_treatment_20260604_140134_001,completed,20260605_152929,2026-06-05T15:36:17+0200,2,6,3,6,18,12,160730,74726,235456,548185.69,408.0891,Candidate C,consensus,Candidate C,1,0.958453,0.949092,0.966271,0.958453,1.0,0.958453,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_001/metadata.json,0,0,3,0,0.966271,0.949092,0.959995
high_treatment_20260604_140134_002,high,treatment,high_treatment_20260604_140134_002,completed,20260605_153620,2026-06-05T15:42:41+0200,2,6,4,8,18,14,160829,70803,231632,548185.69,381.0396,Candidate C,consensus,Candidate C,1,0.934792,0.923551,0.945819,0.934792,0.722222,0.675127,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_002/metadata.json,0,0,3,0,0.923551,0.935005,0.945819
high_treatment_20260604_140134_003,high,treatment,high_treatment_20260604_140134_003,completed,20260605_154244,2026-06-05T15:57:51+0200,2,6,1,2,17,8,140930,59448,200378,548185.69,906.9558,Candidate C,consensus,Candidate C,1,0.935116,0.924762,0.952807,0.935116,0.777778,0.727313,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_003/metadata.json,0,0,3,0,0.952807,0.927779,0.924762
high_treatment_20260604_140134_004,high,treatment,high_treatment_20260604_140134_004,completed,20260605_155754,2026-06-05T16:10:42+0200,2,6,2,4,15,10,151348,111344,262692,548185.69,768.1651,Candidate A,consensus,Candidate C,0,0.932079,0.912592,0.942909,0.932079,0.666667,0.621386,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_004/metadata.json,3,0,0,0,0.940737,0.942909,0.912592
high_treatment_20260604_140134_005,high,treatment,high_treatment_20260604_140134_005,completed,20260605_161045,2026-06-05T16:16:05+0200,2,6,2,4,18,10,123298,60129,183427,548185.69,319.1535,Candidate A,consensus,Candidate C,0,0.935856,0.92835,0.942213,0.935856,0.444444,0.415936,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_005/metadata.json,3,0,0,0,0.942213,0.937004,0.92835
high_treatment_20260604_140134_006,high,treatment,high_treatment_20260604_140134_006,completed,20260605_161607,2026-06-05T16:43:34+0200,5,15,3,6,44,21,462625,199778,662403,548185.69,1646.7241,Candidate C,max_round_majority_vote,Candidate C,1,0.936586,0.927038,0.954885,0.936586,0.722222,0.676423,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_006/metadata.json,0,1,2,0,0.954885,0.927038,0.927834
high_treatment_20260604_140134_007,high,treatment,high_treatment_20260604_140134_007,completed,20260605_164337,2026-06-05T16:49:15+0200,2,6,3,6,18,12,145909,63785,209694,548185.69,337.7642,Candidate C,consensus,Candidate C,1,0.960308,0.956186,0.965402,0.960308,0.611111,0.586855,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_007/metadata.json,0,0,3,0,0.956186,0.965402,0.959337
high_treatment_20260604_140134_008,high,treatment,high_treatment_20260604_140134_008,completed,20260605_164919,2026-06-05T16:54:41+0200,2,6,2,4,18,10,114762,62214,176976,548185.69,322.2776,Candidate A,consensus,Candidate C,0,0.918332,0.904371,0.933573,0.918332,0.444444,0.408147,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_008/metadata.json,3,0,0,0,0.904371,0.933573,0.917053
high_treatment_20260604_140134_009,high,treatment,high_treatment_20260604_140134_009,completed,20260605_165444,2026-06-05T17:00:39+0200,2,6,1,2,18,8,126467,65870,192337,548185.69,354.9854,Candidate B,consensus,Candidate C,0,0.947126,0.945211,0.949734,0.947126,0.722222,0.684035,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_009/metadata.json,0,3,0,0,0.946433,0.949734,0.945211
high_treatment_20260604_140134_010,high,treatment,high_treatment_20260604_140134_010,completed,20260605_170043,2026-06-05T17:26:55+0200,5,15,1,2,44,17,459418,176407,635825,548185.69,1571.953,Candidate C,max_round_majority_vote,Candidate C,1,0.96472,0.960851,0.972358,0.96472,0.777778,0.750338,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_010/metadata.json,0,1,2,0,0.960851,0.972358,0.960952
high_treatment_20260604_140134_011,high,treatment,high_treatment_20260604_140134_011,completed,20260605_172658,2026-06-05T17:41:24+0200,4,12,0,0,33,12,414490,149381,563871,548185.69,865.6529,Candidate C,consensus,Candidate C,1,0.943898,0.942801,0.94518,0.943898,0.833333,0.786581,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_011/metadata.json,0,0,3,0,0.943714,0.942801,0.94518
high_treatment_20260604_140134_012,high,treatment,high_treatment_20260604_140134_012,completed,20260605_174127,2026-06-05T17:46:43+0200,2,6,2,4,16,10,122518,60285,182803,548185.69,316.0895,Candidate A,consensus,Candidate C,0,0.944674,0.940801,0.949131,0.944674,0.611111,0.577301,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_012/metadata.json,3,0,0,0,0.940801,0.949131,0.944091
high_treatment_20260604_140134_013,high,treatment,high_treatment_20260604_140134_013,completed,20260605_174646,2026-06-05T17:53:32+0200,2,6,3,6,18,12,163820,72201,236021,548185.69,406.3314,Candidate B,consensus,Candidate C,0,0.944207,0.936443,0.950058,0.944207,0.777778,0.734383,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_013/metadata.json,0,3,0,0,0.936443,0.946119,0.950058
high_treatment_20260604_140134_014,high,treatment,high_treatment_20260604_140134_014,completed,20260605_175335,2026-06-05T17:59:26+0200,2,6,1,2,18,8,132303,65805,198108,548185.69,350.2285,Candidate C,consensus,Candidate C,1,0.93048,0.921083,0.946236,0.93048,0.944444,0.878786,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_014/metadata.json,0,0,3,0,0.924122,0.946236,0.921083
high_treatment_20260604_140134_015,high,treatment,high_treatment_20260604_140134_015,completed,20260605_175929,2026-06-05T18:05:25+0200,2,6,3,6,17,12,135364,66389,201753,548185.69,356.0634,Candidate B,consensus,Candidate C,0,0.931661,0.923096,0.942522,0.931661,0.555556,0.51759,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_015/metadata.json,0,3,0,0,0.942522,0.923096,0.929365
