agent_tool_calls,agent_turns,all_evidence_shared_recall,all_evidence_union_recall,condition,cooperation_behavior_score,coordination_accuracy,decision_correct,decision_method,decision_state_accuracy,evidence_quality,final_candidate,important_evidence_shared_recall,important_evidence_union_recall,metadata_file,old_embedding_similarity,old_smm_quality,public_important_fact_recall,quality_penalty,rounds,run_id,similarity_candidate_coverage_checklist,similarity_candidate_review_status,similarity_current_positions,similarity_group_decision_state,similarity_information_distribution,smm_mode,smm_quality_cognitive_only,smm_quality_cognitive_only_raw,smm_quality_prototype,smm_quality_raw,smm_quality_without_decision_state,smm_quality_without_decision_state_raw,smm_whole_similarity,tool_usefulness_score,total_tokens,unsupported_flag_count,vote_revision_score
5,9,0.607407,0.955556,low,0.759649,1.0,1,consensus,0.8,0.684211,Candidate C,0.605263,0.921053,01_data/backup/backup_01/low/low_treatment_20260606_092841_087/metadata.json,0.94835,0.684919,0.684211,0.04,3,low_treatment_20260606_092841_087,0.855556,0.786942,0.547195,0.868023,0.635065,treatment,0.736316,0.776316,0.741842,0.781842,0.738246,0.778246,0.743682,1.0,219104,2,0.666667
8,9,0.540741,1.0,low,0.956579,1.0,1,consensus,0.8,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/low/low_treatment_20260606_092841_088/metadata.json,0.944473,0.682119,0.921053,0.0,3,low_treatment_20260606_092841_088,0.882323,0.769379,0.575756,0.671322,0.523463,treatment,0.765461,0.765461,0.8025,0.8025,0.806776,0.806776,0.682836,1.0,236379,0,1.0
5,6,0.6,0.955556,low,0.588136,1.0,1,consensus,0.8,0.585526,Candidate C,0.473684,0.921053,01_data/backup/backup_01/low/low_treatment_20260606_092841_089/metadata.json,0.940346,0.679139,0.447368,0.0,2,low_treatment_20260606_092841_089,0.882323,0.800358,0.473979,0.707313,0.748848,treatment,0.722039,0.722039,0.711707,0.711707,0.689667,0.689667,0.730687,0.835,179422,0,0.666667
13,15,0.540741,0.955556,low,0.817468,1.0,0,max_round_majority_vote,0.4,0.565789,Candidate B,0.447368,0.921053,01_data/backup/backup_01/low/low_treatment_20260606_092841_090/metadata.json,0.940275,0.522375,1.0,0.04,5,low_treatment_20260606_092841_090,0.921212,0.741334,0.602271,0.59795,0.453828,treatment,0.571184,0.611184,0.617225,0.657225,0.684678,0.724678,0.652284,0.936538,410099,2,0.166667
11,15,0.681481,1.0,low,0.719518,1.0,0,max_round_no_majority,0.4,0.743421,,0.657895,1.0,01_data/backup/backup_01/low/low_treatment_20260606_092841_091/metadata.json,0.942547,0.83782,0.815789,0.08,5,low_treatment_20260606_092841_091,0.775845,0.779036,0.5617,0.689458,0.641225,treatment,0.628882,0.708882,0.642467,0.722467,0.722785,0.802785,0.700639,0.95,405308,4,0.166667
8,6,0.725926,1.0,low,0.807867,1.0,1,consensus,0.8,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/low/low_treatment_20260606_092841_092/metadata.json,0.947603,0.789669,0.736842,0.04,2,low_treatment_20260606_092841_092,0.781587,0.765068,0.584827,0.702257,0.662421,treatment,0.801447,0.841447,0.802364,0.842364,0.813021,0.853021,0.706592,0.94375,176824,2,0.833333
16,15,0.562963,1.0,low,0.827995,1.0,0,max_round_no_majority,0.4,0.703947,,0.605263,1.0,01_data/backup/backup_01/low/low_treatment_20260606_092841_093/metadata.json,0.946556,0.73621,1.0,0.0,5,low_treatment_20260606_092841_093,0.642608,0.733459,0.575189,0.644993,0.675006,treatment,0.687171,0.687171,0.720976,0.720976,0.80277,0.80277,0.67125,0.845313,421919,0,0.333333
5,6,0.562963,0.955556,low,0.716228,1.0,1,consensus,0.8,0.684211,Candidate C,0.605263,0.921053,01_data/backup/backup_01/low/low_treatment_20260606_092841_094/metadata.json,0.945064,0.525036,0.605263,0.0,2,low_treatment_20260606_092841_094,0.844561,0.761167,0.49736,0.695784,0.604563,treatment,0.776316,0.776316,0.775329,0.775329,0.769561,0.769561,0.685538,1.0,150259,0,0.666667
5,6,0.562963,1.0,low,0.681579,1.0,1,consensus,0.8,0.605263,Candidate C,0.473684,1.0,01_data/backup/backup_01/low/low_treatment_20260606_092841_095/metadata.json,0.941982,0.575656,0.421053,0.0,2,low_treatment_20260606_092841_095,0.713863,0.725714,0.423277,0.609864,0.575128,treatment,0.732895,0.732895,0.734605,0.734605,0.719211,0.719211,0.625876,1.0,159757,0,1.0
7,6,0.592593,1.0,low,0.697368,1.0,1,consensus,0.8,0.703947,Candidate C,0.605263,1.0,01_data/backup/backup_01/low/low_treatment_20260606_092841_096/metadata.json,0.935923,0.519958,0.631579,0.0,2,low_treatment_20260606_092841_096,0.961111,0.755784,0.563267,0.800374,0.628274,treatment,0.787171,0.787171,0.781382,0.781382,0.776645,0.776645,0.730855,1.0,180043,0,0.5
8,9,0.562963,0.962963,low,0.774123,1.0,1,consensus,0.8,0.644737,Candidate C,0.526316,1.0,01_data/backup/backup_01/low/low_treatment_20260606_092841_097/metadata.json,0.958443,0.745456,0.710526,0.0,3,low_treatment_20260606_092841_097,0.882323,0.730325,0.635975,0.728129,0.613152,treatment,0.754605,0.754605,0.76625,0.76625,0.75943,0.75943,0.707499,1.0,228440,0,0.666667
11,15,0.718519,0.985185,low,0.952273,1.0,1,consensus,0.666667,0.842105,Candidate C,0.789474,1.0,01_data/backup/backup_01/low/low_treatment_20260606_092841_098/metadata.json,0.952583,0.687976,1.0,0.0,5,low_treatment_20260606_092841_098,0.939286,0.778641,0.564615,0.708365,0.6231,treatment,0.829825,0.829825,0.855122,0.855122,0.903612,0.903612,0.717438,0.809091,405127,0,1.0
6,6,0.474074,1.0,low,0.448355,1.0,0,consensus,0.4,0.526316,Candidate B,0.368421,1.0,01_data/backup/backup_01/low/low_treatment_20260606_092841_099/metadata.json,0.953496,0.423776,0.394737,0.0,2,low_treatment_20260606_092841_099,0.691025,0.724337,0.534893,0.727705,0.678477,treatment,0.589474,0.589474,0.584095,0.584095,0.629145,0.629145,0.684091,0.925,152137,0,0.0
4,6,0.666667,1.0,low,0.807456,1.0,1,consensus,0.8,0.782895,Candidate C,0.710526,1.0,01_data/backup/backup_01/low/low_treatment_20260606_092841_100/metadata.json,0.944759,0.839786,0.710526,0.0,2,low_treatment_20260606_092841_100,0.734538,0.7889,0.606426,0.782816,0.680812,treatment,0.830592,0.830592,0.833421,0.833421,0.842083,0.842083,0.733258,1.0,142136,0,0.833333
5,9,0.762963,1.0,moderate,0.850877,1.0,1,consensus,0.8,0.881579,Candidate C,0.842105,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_001/metadata.json,0.958195,0.851729,0.789474,0.0,3,moderate_treatment_20260606_092841_001,0.95873,0.788956,0.618558,0.709782,0.29549,treatment,0.884868,0.884868,0.884342,0.884342,0.905044,0.905044,0.665845,1.0,275433,0,0.833333
9,15,0.659259,1.0,moderate,0.698684,1.0,0,consensus,0.4,0.684211,Candidate B,0.578947,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_002/metadata.json,0.951457,0.740022,0.815789,0.0,5,moderate_treatment_20260606_092841_002,0.445274,0.786745,0.658698,0.770422,0.800427,treatment,0.676316,0.676316,0.692697,0.692697,0.766053,0.766053,0.732863,1.0,563194,0,0.0
1,6,0.62963,0.977778,moderate,0.611842,1.0,0,consensus,0.4,0.723684,Candidate A,0.631579,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_003/metadata.json,0.950642,0.686575,0.657895,0.0,2,moderate_treatment_20260606_092841_003,0.761111,0.767936,0.516141,0.837768,0.488884,treatment,0.698026,0.698026,0.697434,0.697434,0.770395,0.770395,0.68764,1.0,137834,0,0.0
7,6,0.57037,0.955556,moderate,0.681595,1.0,1,consensus,0.8,0.664474,Candidate C,0.578947,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_004/metadata.json,0.93898,0.625987,0.631579,0.0,2,moderate_treatment_20260606_092841_004,0.425296,0.724286,0.469302,0.734095,0.682667,treatment,0.765461,0.765461,0.761252,0.761252,0.75178,0.75178,0.649778,0.803571,190596,0,0.666667
8,6,0.6,0.955556,moderate,0.723191,1.0,1,consensus,1.0,0.703947,Candidate C,0.631579,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_005/metadata.json,0.960651,0.693803,0.684211,0.0,2,moderate_treatment_20260606_092841_005,0.882323,0.808025,0.655121,0.765983,0.576084,treatment,0.837171,0.837171,0.825255,0.825255,0.781809,0.781809,0.737723,0.5875,202757,0,1.0
5,9,0.592593,1.0,moderate,0.545921,1.0,0,consensus,0.6,0.565789,Candidate B,0.421053,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_006/metadata.json,0.947872,0.421276,0.578947,0.0,3,moderate_treatment_20260606_092841_006,0.919841,0.817218,0.642497,0.772155,0.460217,treatment,0.661184,0.661184,0.656493,0.656493,0.670368,0.670368,0.720859,0.91,271175,0,0.0
3,6,0.540741,0.985185,moderate,0.784211,1.0,1,consensus,0.8,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_007/metadata.json,0.953194,0.847284,0.789474,0.0,2,moderate_treatment_20260606_092841_007,0.95873,0.779762,0.483745,0.824949,0.578648,treatment,0.765461,0.765461,0.776645,0.776645,0.772303,0.772303,0.722071,1.0,158590,0,0.5
4,6,0.511111,1.0,moderate,0.522423,1.0,1,consensus,0.8,0.605263,Candidate C,0.473684,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_008/metadata.json,0.945909,0.630606,0.368421,0.02,2,moderate_treatment_20260606_092841_008,0.749495,0.757298,0.784973,0.75197,0.646805,treatment,0.712895,0.732895,0.690732,0.710732,0.667379,0.687379,0.737505,0.6125,169702,1,0.833333
8,6,0.62963,0.955556,moderate,0.71202,1.0,1,consensus,0.8,0.723684,Candidate C,0.657895,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_009/metadata.json,0.939335,0.574038,0.552632,0.0,2,moderate_treatment_20260606_092841_009,0.847563,0.787809,0.617482,0.790348,0.474094,treatment,0.798026,0.798026,0.792461,0.792461,0.79043,0.79043,0.706,0.965625,210626,0,0.833333
1,6,0.622222,0.940741,moderate,0.716228,1.0,1,consensus,1.0,0.664474,Candidate C,0.578947,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_010/metadata.json,0.961696,0.480848,0.605263,0.0,2,moderate_treatment_20260606_092841_010,0.817418,0.800119,0.699188,0.700675,0.701848,treatment,0.815461,0.815461,0.806447,0.806447,0.758706,0.758706,0.747166,1.0,137911,0,0.666667
3,9,0.659259,1.0,moderate,0.725,1.0,1,consensus,0.8,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_011/metadata.json,0.961179,0.747584,0.5,0.0,3,moderate_treatment_20260606_092841_011,0.919841,0.816687,0.627477,0.729696,0.717685,treatment,0.765461,0.765461,0.767763,0.767763,0.760461,0.760461,0.761422,1.0,250811,0,1.0
9,9,0.718519,0.933333,moderate,0.971053,1.0,1,consensus,0.8,0.842105,Candidate C,0.789474,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_012/metadata.json,0.933664,0.829924,0.947368,0.0,3,moderate_treatment_20260606_092841_012,0.446465,0.799063,0.528913,0.757663,0.562574,treatment,0.863158,0.863158,0.884605,0.884605,0.907368,0.907368,0.667703,1.0,306738,0,1.0
3,6,0.62963,0.985185,moderate,0.761513,1.0,1,consensus,0.8,0.723684,Candidate C,0.631579,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_013/metadata.json,0.945526,0.735409,0.736842,0.08,2,moderate_treatment_20260606_092841_013,0.921212,0.762963,0.6516,0.738318,0.678307,treatment,0.718026,0.798026,0.719885,0.799885,0.720329,0.800329,0.740223,0.758333,167897,4,0.833333
3,6,0.6,1.0,moderate,0.730702,1.0,1,consensus,0.8,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_014/metadata.json,0.929275,0.72277,0.631579,0.0,2,moderate_treatment_20260606_092841_014,0.808674,0.773269,0.639739,0.799967,0.42411,treatment,0.765461,0.765461,0.768618,0.768618,0.761601,0.761601,0.692287,1.0,155936,0,0.666667
5,6,0.614815,0.911111,moderate,0.701754,1.0,1,consensus,0.8,0.703947,Candidate C,0.657895,0.842105,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_015/metadata.json,0.944752,0.524863,0.578947,0.0,2,moderate_treatment_20260606_092841_015,0.844561,0.778735,0.676539,0.776113,0.504891,treatment,0.787171,0.787171,0.782039,0.782039,0.777522,0.777522,0.714695,1.0,178168,0,0.666667
5,6,0.651852,1.0,moderate,0.709035,1.0,1,consensus,0.8,0.763158,Candidate C,0.684211,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_016/metadata.json,0.944704,0.89222,0.631579,0.0,2,moderate_treatment_20260606_092841_016,0.737143,0.784766,0.525665,0.787184,0.706405,treatment,0.819737,0.819737,0.809776,0.809776,0.811544,0.811544,0.72595,0.78,185949,0,0.833333
7,6,0.725926,0.985185,moderate,0.842105,1.0,1,consensus,0.666667,0.822368,Candidate C,0.763158,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_017/metadata.json,0.957621,0.744817,0.894737,0.0,2,moderate_treatment_20260606_092841_017,0.693939,0.779858,0.633379,0.705309,0.536488,treatment,0.818969,0.818969,0.829715,0.829715,0.870724,0.870724,0.68571,1.0,182235,0,0.5
4,15,0.688889,0.985185,moderate,0.667845,1.0,0,consensus,0.4,0.802632,Candidate D,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_018/metadata.json,0.951548,0.740093,0.842105,0.0,5,moderate_treatment_20260606_092841_018,0.964103,0.780758,0.60537,0.763401,0.275336,treatment,0.741447,0.741447,0.741361,0.741361,0.825016,0.825016,0.668229,0.81875,487059,0,0.0
4,6,0.666667,1.0,moderate,0.730702,1.0,1,consensus,0.8,0.723684,Candidate C,0.631579,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_019/metadata.json,0.949583,0.68581,0.631579,0.0,2,moderate_treatment_20260606_092841_019,0.919841,0.786721,0.623443,0.815878,0.717231,treatment,0.798026,0.798026,0.795263,0.795263,0.794167,0.794167,0.767474,1.0,180850,0,0.666667
8,12,0.748148,0.955556,moderate,0.776247,1.0,1,consensus,0.8,0.842105,Candidate C,0.815789,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_020/metadata.json,0.926013,0.668787,0.763158,0.0,4,moderate_treatment_20260606_092841_020,0.433965,0.785792,0.563378,0.677909,0.591679,treatment,0.863158,0.863158,0.855384,0.855384,0.868407,0.868407,0.656848,0.759375,411788,0,0.833333
6,6,0.622222,1.0,moderate,0.557566,0.75,0,consensus,0.4,0.664474,Candidate D,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_021/metadata.json,0.935303,0.571574,0.684211,0.04,2,moderate_treatment_20260606_092841_021,0.961111,0.728198,0.642715,0.647223,0.593624,treatment,0.575461,0.615461,0.572648,0.612648,0.624474,0.664474,0.695557,0.725,180805,2,0.0
8,15,0.607407,1.0,moderate,0.796149,1.0,1,consensus,0.666667,0.703947,Candidate C,0.605263,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_022/metadata.json,0.951693,0.740206,0.736842,0.06,5,moderate_treatment_20260606_092841_022,0.657211,0.793971,0.621527,0.746331,0.70221,treatment,0.693838,0.753838,0.709532,0.769532,0.736401,0.796401,0.726548,0.896875,550475,3,0.833333
7,12,0.577778,1.0,moderate,0.611842,1.0,0,consensus,0.4,0.546053,Candidate B,0.394737,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_023/metadata.json,0.956775,0.584696,0.657895,0.04,4,moderate_treatment_20260606_092841_023,0.338333,0.753968,0.607945,0.737749,0.505255,treatment,0.560329,0.600329,0.5775,0.6175,0.632697,0.672697,0.637515,1.0,434326,2,0.0
7,6,0.585185,0.955556,moderate,0.629386,1.0,1,consensus,0.8,0.644737,Candidate C,0.552632,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_024/metadata.json,0.941148,0.575146,0.447368,0.0,2,moderate_treatment_20260606_092841_024,0.844561,0.805806,0.60586,0.791703,0.556943,treatment,0.754605,0.754605,0.744539,0.744539,0.730482,0.730482,0.727096,1.0,209856,0,0.666667
3,9,0.622222,0.985185,moderate,0.749561,1.0,1,consensus,0.8,0.684211,Candidate C,0.578947,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_025/metadata.json,0.951318,0.739914,0.605263,0.0,3,moderate_treatment_20260606_092841_025,0.961111,0.785722,0.59851,0.743552,0.570684,treatment,0.776316,0.776316,0.780329,0.780329,0.776228,0.776228,0.723737,1.0,242394,0,0.833333
4,6,0.711111,0.955556,moderate,0.73591,1.0,1,consensus,0.666667,0.782895,Candidate C,0.736842,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_026/metadata.json,0.942295,0.680546,0.631579,0.02,2,moderate_treatment_20260606_092841_026,0.882323,0.816254,0.634569,0.750602,0.585238,treatment,0.777259,0.797259,0.776022,0.796022,0.807774,0.827774,0.736275,0.8875,170693,1,0.833333
4,12,0.592593,0.955556,moderate,0.840789,1.0,1,consensus,1.0,0.743421,Candidate C,0.657895,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_027/metadata.json,0.954472,0.742367,0.710526,0.0,4,moderate_treatment_20260606_092841_027,0.811665,0.798762,0.657574,0.799797,0.395025,treatment,0.858882,0.858882,0.860658,0.860658,0.827039,0.827039,0.698334,1.0,367990,0,1.0
6,6,0.592593,0.940741,moderate,0.697368,1.0,1,consensus,0.8,0.664474,Candidate C,0.578947,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_028/metadata.json,0.945748,0.577957,0.631579,0.0,2,moderate_treatment_20260606_092841_028,0.905694,0.790742,0.680644,0.780669,0.64083,treatment,0.765461,0.765461,0.763618,0.763618,0.754934,0.754934,0.753726,1.0,194211,0,0.5
3,6,0.562963,0.955556,moderate,0.722149,1.0,1,consensus,0.666667,0.703947,Candidate C,0.631579,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_029/metadata.json,0.939594,0.730796,0.684211,0.0,2,moderate_treatment_20260606_092841_029,0.801032,0.720249,0.649819,0.657079,0.37399,treatment,0.753838,0.753838,0.758432,0.758432,0.781601,0.781601,0.635877,0.85,149406,0,0.666667
5,6,0.577778,0.940741,moderate,0.798684,1.0,1,consensus,0.8,0.703947,Candidate C,0.631579,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_030/metadata.json,0.949646,0.633098,0.815789,0.0,2,moderate_treatment_20260606_092841_030,0.95873,0.759057,0.584879,0.717777,0.511498,treatment,0.787171,0.787171,0.796579,0.796579,0.796908,0.796908,0.69513,1.0,170895,0,0.5
3,6,0.57037,1.0,moderate,0.597368,1.0,0,consensus,0.4,0.684211,Candidate B,0.578947,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_031/metadata.json,0.958271,0.638848,0.631579,0.0,2,moderate_treatment_20260606_092841_031,0.848068,0.779886,0.552303,0.754272,0.484121,treatment,0.676316,0.676316,0.6775,0.6775,0.745789,0.745789,0.688291,1.0,167360,0,0.0
4,6,0.622222,0.97037,moderate,0.539474,1.0,0,consensus,0.6,0.684211,Candidate B,0.578947,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_032/metadata.json,0.957969,0.585425,0.526316,0.0,2,moderate_treatment_20260606_092841_032,0.799466,0.781628,0.527647,0.712903,0.585146,treatment,0.726316,0.726316,0.708816,0.708816,0.734211,0.734211,0.692273,1.0,179952,0,0.0
4,6,0.496296,0.977778,moderate,0.629386,1.0,1,consensus,0.8,0.585526,Candidate C,0.447368,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_033/metadata.json,0.967816,0.591443,0.447368,0.0,2,moderate_treatment_20260606_092841_033,0.961111,0.780014,0.613271,0.812078,0.436883,treatment,0.722039,0.722039,0.717895,0.717895,0.697917,0.697917,0.710899,1.0,164957,0,0.666667
5,6,0.740741,0.977778,moderate,0.898684,1.0,1,consensus,0.8,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_034/metadata.json,0.946121,0.683309,0.815789,0.0,2,moderate_treatment_20260606_092841_034,0.816667,0.831571,0.580696,0.735176,0.809206,treatment,0.841447,0.841447,0.855987,0.855987,0.871184,0.871184,0.768697,1.0,195327,0,1.0
7,6,0.57037,0.985185,moderate,0.582378,1.0,0,consensus,0.4,0.763158,Candidate D,0.684211,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_035/metadata.json,0.949399,0.84391,0.657895,0.0,2,moderate_treatment_20260606_092841_035,0.961111,0.766392,0.591767,0.732606,0.709033,treatment,0.719737,0.719737,0.710778,0.710778,0.786212,0.786212,0.741441,0.882143,203782,0,0.0
2,6,0.688889,1.0,moderate,0.774123,1.0,1,consensus,0.8,0.684211,Candidate C,0.578947,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_036/metadata.json,0.939959,0.678859,0.710526,0.0,2,moderate_treatment_20260606_092841_036,0.64221,0.792999,0.482737,0.699216,0.446534,treatment,0.776316,0.776316,0.784013,0.784013,0.78114,0.78114,0.643331,1.0,149804,0,0.666667
5,6,0.622222,0.896296,moderate,0.755263,1.0,1,consensus,0.8,0.763158,Candidate C,0.736842,0.842105,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_037/metadata.json,0.952916,0.635278,0.736842,0.0,2,moderate_treatment_20260606_092841_037,0.961111,0.775402,0.668585,0.795203,0.717928,treatment,0.819737,0.819737,0.816711,0.816711,0.820789,0.820789,0.770416,1.0,169431,0,0.5
3,6,0.748148,1.0,moderate,0.759649,1.0,1,consensus,0.8,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_038/metadata.json,0.953178,0.847269,0.684211,0.04,2,moderate_treatment_20260606_092841_038,0.761345,0.811782,0.505794,0.75604,0.779698,treatment,0.801447,0.841447,0.795132,0.835132,0.803377,0.843377,0.743275,1.0,167920,2,0.666667
2,6,0.748148,1.0,moderate,0.838048,1.0,1,consensus,0.666667,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_039/metadata.json,0.942118,0.680418,0.868421,0.04,2,moderate_treatment_20260606_092841_039,0.817418,0.791751,0.704813,0.663951,0.265911,treatment,0.768114,0.808114,0.780225,0.820225,0.819057,0.859057,0.650549,0.775,162460,2,0.833333
7,9,0.681481,1.0,moderate,0.610244,1.0,0,consensus,0.6,0.763158,Candidate B,0.684211,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_040/metadata.json,0.944765,0.629844,0.684211,0.0,3,moderate_treatment_20260606_092841_040,0.446465,0.75831,0.531087,0.76593,0.667602,treatment,0.769737,0.769737,0.754958,0.754958,0.791786,0.791786,0.676424,0.935714,329222,0,0.0
5,12,0.681481,0.955556,moderate,0.828377,1.0,1,consensus,0.8,0.782895,Candidate C,0.736842,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_041/metadata.json,0.964101,0.696295,0.789474,0.0,4,moderate_treatment_20260606_092841_041,0.144278,0.788288,0.641413,0.775364,0.648214,treatment,0.830592,0.830592,0.836559,0.836559,0.846268,0.846268,0.671256,0.91,384341,0,0.833333
4,6,0.496296,0.985185,moderate,0.672807,1.0,1,consensus,0.8,0.585526,Candidate C,0.447368,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_042/metadata.json,0.95683,0.744201,0.526316,0.0,2,moderate_treatment_20260606_092841_042,0.800116,0.76853,0.595821,0.74548,0.5015,treatment,0.722039,0.722039,0.724408,0.724408,0.706601,0.706601,0.687766,1.0,168474,0,0.666667
7,6,0.622222,1.0,moderate,0.59198,1.0,1,consensus,0.8,0.723684,Candidate C,0.631579,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_043/metadata.json,0.952511,0.740842,0.710526,0.0,2,moderate_treatment_20260606_092841_043,0.921212,0.776228,0.57049,0.809559,0.777393,treatment,0.798026,0.798026,0.774455,0.774455,0.766422,0.766422,0.766765,0.271429,185990,0,0.666667
3,6,0.585185,0.955556,moderate,0.798904,1.0,1,consensus,0.8,0.684211,Candidate C,0.605263,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_044/metadata.json,0.949935,0.791612,0.763158,0.0,2,moderate_treatment_20260606_092841_044,0.817418,0.769026,0.569453,0.695514,0.64932,treatment,0.776316,0.776316,0.78773,0.78773,0.786097,0.786097,0.705286,0.85,162570,0,0.833333
2,6,0.511111,0.955556,moderate,0.639474,1.0,1,consensus,0.8,0.526316,Candidate C,0.394737,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_045/metadata.json,0.920011,0.460006,0.526316,0.0,2,moderate_treatment_20260606_092841_045,0.811732,0.755813,0.485078,0.784496,0.516596,treatment,0.689474,0.689474,0.692763,0.692763,0.667368,0.667368,0.678688,1.0,156452,0,0.5
4,6,0.666667,0.955556,moderate,0.894298,1.0,1,consensus,1.0,0.763158,Candidate C,0.710526,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_046/metadata.json,0.944255,0.681962,0.868421,0.0,2,moderate_treatment_20260606_092841_046,0.286941,0.808488,0.62443,0.714249,0.476539,treatment,0.869737,0.869737,0.877566,0.877566,0.848596,0.848596,0.643487,1.0,180108,0,0.833333
6,9,0.6,0.918519,moderate,0.807456,1.0,1,consensus,0.8,0.664474,Candidate C,0.578947,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_047/metadata.json,0.954473,0.530263,0.710526,0.02,3,moderate_treatment_20260606_092841_047,0.95873,0.805184,0.634129,0.695914,0.701867,treatment,0.745461,0.765461,0.760132,0.780132,0.756952,0.776952,0.752363,1.0,301062,1,0.833333
3,6,0.622222,0.955556,moderate,0.797368,1.0,1,consensus,0.866667,0.703947,Candidate C,0.631579,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_048/metadata.json,0.954988,0.636659,0.631579,0.0,2,moderate_treatment_20260606_092841_048,0.961111,0.806799,0.625623,0.737657,0.551963,treatment,0.803838,0.803838,0.809715,0.809715,0.796645,0.796645,0.730258,1.0,176861,0,1.0
6,6,0.607407,0.896296,moderate,0.808882,1.0,1,consensus,1.0,0.684211,Candidate C,0.631579,0.842105,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_049/metadata.json,0.961534,0.641023,0.868421,0.0,2,moderate_treatment_20260606_092841_049,0.961111,0.834779,0.698398,0.822238,0.736356,treatment,0.826316,0.826316,0.829227,0.829227,0.788092,0.788092,0.804762,0.925,185291,0,0.5
5,9,0.755556,0.985185,moderate,0.828355,1.0,1,consensus,0.8,0.921053,Candidate C,0.894737,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_050/metadata.json,0.946578,0.841403,0.894737,0.0,3,moderate_treatment_20260606_092841_050,0.939286,0.773197,0.57311,0.776073,0.737708,treatment,0.906579,0.906579,0.898727,0.898727,0.92225,0.92225,0.75327,0.945,270600,0,0.5
